timeReceived,version,timeIssued,type,id,label
1504883386586,1,1504883386542,BREAK_END,1020,1020
1504883386628,1,1504883386544,TRAINING_START,20,0
1504883416596,1,1504883416553,TRAINING_END,20,0
1504883416637,1,1504883416555,BREAK_START,1021,1021
1504883446601,1,1504883446557,BREAK_END,1021,1021
1504883446642,1,1504883446558,TRAINING_START,21,2
1504883476609,1,1504883476567,TRAINING_END,21,2
1504883476650,1,1504883476570,BREAK_START,1022,1022
1504883506613,1,1504883506571,BREAK_END,1022,1022
1504883506654,1,1504883506572,TRAINING_START,22,0
1504883536623,1,1504883536581,TRAINING_END,22,0
1504883536664,1,1504883536582,BREAK_START,1023,1023
1504883566627,1,1504883566583,BREAK_END,1023,1023
1504883566669,1,1504883566584,TRAINING_START,23,2
1504883596637,1,1504883596593,TRAINING_END,23,2
1504883596678,1,1504883596594,BREAK_START,1024,1024
1504883626640,1,1504883626596,BREAK_END,1024,1024
1504883626681,1,1504883626597,TRAINING_START,24,0
1504883656648,1,1504883656606,TRAINING_END,24,0
1504883656690,1,1504883656607,BREAK_START,1025,1025
1504883686653,1,1504883686608,BREAK_END,1025,1025
1504883686696,1,1504883686610,TRAINING_START,25,0
1504883716662,1,1504883716619,TRAINING_END,25,0
1504883716703,1,1504883716621,BREAK_START,1026,1026
1504883746665,1,1504883746622,BREAK_END,1026,1026
1504883746706,1,1504883746623,TRAINING_START,26,0
1504883776674,1,1504883776632,TRAINING_END,26,0
1504883776715,1,1504883776633,BREAK_START,1027,1027
1504883806678,1,1504883806634,BREAK_END,1027,1027
1504883806719,1,1504883806635,TRAINING_START,27,0
1504883836690,1,1504883836645,TRAINING_END,27,0
1504883836733,1,1504883836647,BREAK_START,1028,1028
1504883866694,1,1504883866649,BREAK_END,1028,1028
1504883866735,1,1504883866651,TRAINING_START,28,0
1504883896705,1,1504883896661,TRAINING_END,28,0
1504883896746,1,1504883896662,BREAK_START,1029,1029
1504883926708,1,1504883926664,BREAK_END,1029,1029
1504883926749,1,1504883926665,TRAINING_START,29,2
1504883956716,1,1504883956674,TRAINING_END,29,2
1504883956757,1,1504883956676,TASK_END,10000,10000
1504883956798,1,1504883956676,CONNECTION_CLOSE,30000,30000
