timeReceived,version,timeIssued,type,id,label
1504813175275,1,1504813175271,TASK_START,10000,10000
1504813229879,1,1504813229836,BASELINE_START,20000,20000
1504813409887,1,1504813409840,BASELINE_END,20000,20000
1504813409929,1,1504813409842,BREAK_START,1000,1000
1504813439888,1,1504813439844,BREAK_END,1000,1000
1504813439930,1,1504813439847,TRAINING_START,0,2
1504813469903,1,1504813469859,TRAINING_END,0,2
1504813469945,1,1504813469861,BREAK_START,1001,1001
1504813499906,1,1504813499862,BREAK_END,1001,1001
1504813499948,1,1504813499864,TRAINING_START,1,0
1504813529918,1,1504813529874,TRAINING_END,1,0
1504813529959,1,1504813529875,BREAK_START,1002,1002
1504813559920,1,1504813559877,BREAK_END,1002,1002
1504813559961,1,1504813559878,TRAINING_START,2,2
1504813589932,1,1504813589887,TRAINING_END,2,2
1504813589973,1,1504813589889,BREAK_START,1003,1003
1504813619934,1,1504813619890,BREAK_END,1003,1003
1504813619975,1,1504813619892,TRAINING_START,3,0
1504813649943,1,1504813649901,TRAINING_END,3,0
1504813649984,1,1504813649902,BREAK_START,1004,1004
1504813679948,1,1504813679903,BREAK_END,1004,1004
1504813679989,1,1504813679905,TRAINING_START,4,2
1504813709960,1,1504813709917,TRAINING_END,4,2
1504813710002,1,1504813709918,BREAK_START,1005,1005
1504813739963,1,1504813739920,BREAK_END,1005,1005
1504813740004,1,1504813739921,TRAINING_START,5,2
1504813769974,1,1504813769930,TRAINING_END,5,2
1504813770016,1,1504813769932,BREAK_START,1006,1006
1504813799978,1,1504813799934,BREAK_END,1006,1006
1504813800020,1,1504813799935,TRAINING_START,6,0
1504813829989,1,1504813829945,TRAINING_END,6,0
1504813830031,1,1504813829947,BREAK_START,1007,1007
1504813859992,1,1504813859948,BREAK_END,1007,1007
1504813860033,1,1504813859950,TRAINING_START,7,0
1504813890002,1,1504813889959,TRAINING_END,7,0
1504813890043,1,1504813889961,BREAK_START,1008,1008
1504813920006,1,1504813919962,BREAK_END,1008,1008
1504813920048,1,1504813919964,TRAINING_START,8,2
1504813950019,1,1504813949976,TRAINING_END,8,2
1504813950060,1,1504813949977,BREAK_START,1009,1009
1504813980022,1,1504813979978,BREAK_END,1009,1009
1504813980063,1,1504813979980,TRAINING_START,9,2
1504814010031,1,1504814009989,TRAINING_END,9,2
1504814010072,1,1504814009990,BREAK_START,1010,1010
1504814040034,1,1504814039991,BREAK_END,1010,1010
1504814040076,1,1504814039992,TRAINING_START,10,0
1504814070044,1,1504814070002,TRAINING_END,10,0
1504814070085,1,1504814070003,BREAK_START,1011,1011
1504814100046,1,1504814100003,BREAK_END,1011,1011
1504814100087,1,1504814100004,TRAINING_START,11,0
1504814130057,1,1504814130013,TRAINING_END,11,0
1504814130098,1,1504814130015,BREAK_START,1012,1012
1504814160059,1,1504814160016,BREAK_END,1012,1012
1504814160100,1,1504814160017,TRAINING_START,12,0
1504814190071,1,1504814190028,TRAINING_END,12,0
1504814190112,1,1504814190030,BREAK_START,1013,1013
1504814220075,1,1504814220031,BREAK_END,1013,1013
1504814220117,1,1504814220033,TRAINING_START,13,2
1504814250087,1,1504814250043,TRAINING_END,13,2
1504814250128,1,1504814250045,BREAK_START,1014,1014
1504814280091,1,1504814280046,BREAK_END,1014,1014
1504814280133,1,1504814280047,TRAINING_START,14,2
1504814310100,1,1504814310057,TRAINING_END,14,2
1504814310142,1,1504814310058,BREAK_START,1015,1015
1504814340104,1,1504814340060,BREAK_END,1015,1015
1504814340146,1,1504814340061,TRAINING_START,15,0
1504814370114,1,1504814370071,TRAINING_END,15,0
1504814370155,1,1504814370073,BREAK_START,1016,1016
1504814400118,1,1504814400074,BREAK_END,1016,1016
1504814400159,1,1504814400075,TRAINING_START,16,2
1504814430127,1,1504814430085,TRAINING_END,16,2
1504814430168,1,1504814430086,BREAK_START,1017,1017
