timeReceived,version,timeIssued,type,id,label
1519920960188,1,1519920960146,TRAINING_END,9,0
1519920960229,1,1519920960147,BREAK_START,1010,1010
1519920990192,1,1519920990148,BREAK_END,1010,1010
1519920990234,1,1519920990150,TRAINING_START,10,0
1519921020202,1,1519921020159,TRAINING_END,10,0
1519921020243,1,1519921020161,BREAK_START,1011,1011
1519921050207,1,1519921050163,BREAK_END,1011,1011
1519921050249,1,1519921050165,TRAINING_START,11,2
1519921080218,1,1519921080174,TRAINING_END,11,2
1519921080261,1,1519921080177,BREAK_START,1012,1012
1519921110223,1,1519921110178,BREAK_END,1012,1012
1519921110265,1,1519921110180,TRAINING_START,12,0
1519921140234,1,1519921140191,TRAINING_END,12,0
1519921140275,1,1519921140192,BREAK_START,1013,1013
1519921170238,1,1519921170194,BREAK_END,1013,1013
1519921170280,1,1519921170196,TRAINING_START,13,2
1519921200248,1,1519921200206,TRAINING_END,13,2
1519921200289,1,1519921200206,BREAK_START,1014,1014
1519921230251,1,1519921230207,BREAK_END,1014,1014
1519921230292,1,1519921230209,TRAINING_START,14,0
1519921260261,1,1519921260218,TRAINING_END,14,0
1519921260302,1,1519921260220,BREAK_START,1015,1015
1519921290265,1,1519921290222,BREAK_END,1015,1015
1519921290307,1,1519921290223,TRAINING_START,15,0
1519921320275,1,1519921320233,TRAINING_END,15,0
1519921320316,1,1519921320234,BREAK_START,1016,1016
1519921350279,1,1519921350236,BREAK_END,1016,1016
1519921350320,1,1519921350237,TRAINING_START,16,0
1519921380289,1,1519921380247,TRAINING_END,16,0
1519921380330,1,1519921380248,BREAK_START,1017,1017
1519921410292,1,1519921410249,BREAK_END,1017,1017
1519921410334,1,1519921410250,TRAINING_START,17,0
1519921440309,1,1519921440263,TRAINING_END,17,0
1519921440350,1,1519921440268,BREAK_START,1018,1018
1519921470314,1,1519921470269,BREAK_END,1018,1018
1519921470356,1,1519921470272,TRAINING_START,18,2
1519921500326,1,1519921500283,TRAINING_END,18,2
1519921500367,1,1519921500284,BREAK_START,1019,1019
1519921530329,1,1519921530285,BREAK_END,1019,1019
1519921530370,1,1519921530287,TRAINING_START,19,0
1519921560339,1,1519921560296,TRAINING_END,19,0
1519921560381,1,1519921560297,BREAK_START,1020,1020
1519921590343,1,1519921590298,BREAK_END,1020,1020
1519921590385,1,1519921590300,TRAINING_START,20,2
1519921620352,1,1519921620309,TRAINING_END,20,2
1519921620393,1,1519921620311,BREAK_START,1021,1021
1519921650356,1,1519921650312,BREAK_END,1021,1021
1519921650398,1,1519921650313,TRAINING_START,21,2
1519921680366,1,1519921680325,TRAINING_END,21,2
1519921680407,1,1519921680326,BREAK_START,1022,1022
1519921710371,1,1519921710327,BREAK_END,1022,1022
1519921710413,1,1519921710329,TRAINING_START,22,2
1519921740382,1,1519921740340,TRAINING_END,22,2
1519921740423,1,1519921740342,BREAK_START,1023,1023
1519921770387,1,1519921770342,BREAK_END,1023,1023
1519921770429,1,1519921770344,TRAINING_START,23,0
1519921800396,1,1519921800354,TRAINING_END,23,0
1519921800437,1,1519921800355,BREAK_START,1024,1024
1519921830400,1,1519921830356,BREAK_END,1024,1024
1519921830442,1,1519921830357,TRAINING_START,24,0
1519921860410,1,1519921860368,TRAINING_END,24,0
1519921860451,1,1519921860369,BREAK_START,1025,1025
1519921890414,1,1519921890370,BREAK_END,1025,1025
1519921890456,1,1519921890371,TRAINING_START,25,0
1519921920429,1,1519921920382,TRAINING_END,25,0
1519921920471,1,1519921920385,BREAK_START,1026,1026
1519921950430,1,1519921950387,BREAK_END,1026,1026
1519921950472,1,1519921950389,TRAINING_START,26,2
1519921980443,1,1519921980402,TRAINING_END,26,2
1519921980484,1,1519921980402,BREAK_START,1027,1027
1519922010448,1,1519922010404,BREAK_END,1027,1027
1519922010489,1,1519922010405,TRAINING_START,27,0
1519922040457,1,1519922040415,TRAINING_END,27,0
1519922040498,1,1519922040416,BREAK_START,1028,1028
1519922070462,1,1519922070418,BREAK_END,1028,1028
1519922070503,1,1519922070420,TRAINING_START,28,2
1519922100471,1,1519922100429,TRAINING_END,28,2
1519922100512,1,1519922100430,BREAK_START,1029,1029
1519922130476,1,1519922130432,BREAK_END,1029,1029
1519922130517,1,1519922130433,TRAINING_START,29,2
1519922160484,1,1519922160442,TRAINING_END,29,2
1519922160525,1,1519922160444,TASK_END,10000,10000
1519922160566,1,1519922160445,CONNECTION_CLOSE,30000,30000
