timeReceived,version,timeIssued,type,id,label
1520622014759,1,1520622014714,BREAK_END,1019,1019
1520622014801,1,1520622014715,TRAINING_START,19,0
1520622044769,1,1520622044726,TRAINING_END,19,0
1520622044810,1,1520622044727,BREAK_START,1020,1020
1520622074773,1,1520622074729,BREAK_END,1020,1020
1520622074814,1,1520622074730,TRAINING_START,20,0
1520622104785,1,1520622104740,TRAINING_END,20,0
1520622104826,1,1520622104743,BREAK_START,1021,1021
1520622134790,1,1520622134745,BREAK_END,1021,1021
1520622134831,1,1520622134746,TRAINING_START,21,2
1520622164806,1,1520622164759,TRAINING_END,21,2
1520622164847,1,1520622164760,BREAK_START,1022,1022
1520622194809,1,1520622194765,BREAK_END,1022,1022
1520622194850,1,1520622194766,TRAINING_START,22,0
1520622224819,1,1520622224777,TRAINING_END,22,0
1520622224860,1,1520622224777,BREAK_START,1023,1023
1520622254821,1,1520622254778,BREAK_END,1023,1023
1520622254862,1,1520622254779,TRAINING_START,23,2
1520622284835,1,1520622284790,TRAINING_END,23,2
1520622284876,1,1520622284792,BREAK_START,1024,1024
1520622314839,1,1520622314793,BREAK_END,1024,1024
1520622314881,1,1520622314795,TRAINING_START,24,0
1520622344848,1,1520622344805,TRAINING_END,24,0
1520622344889,1,1520622344806,BREAK_START,1025,1025
1520622374852,1,1520622374808,BREAK_END,1025,1025
1520622374893,1,1520622374810,TRAINING_START,25,0
1520622404866,1,1520622404822,TRAINING_END,25,0
1520622404908,1,1520622404823,BREAK_START,1026,1026
1520622434870,1,1520622434824,BREAK_END,1026,1026
1520622434911,1,1520622434826,TRAINING_START,26,2
1520622464881,1,1520622464836,TRAINING_END,26,2
1520622464922,1,1520622464838,BREAK_START,1027,1027
1520622494885,1,1520622494841,BREAK_END,1027,1027
1520622494926,1,1520622494842,TRAINING_START,27,0
1520622524893,1,1520622524850,TRAINING_END,27,0
1520622524934,1,1520622524851,BREAK_START,1028,1028
1520622554896,1,1520622554853,BREAK_END,1028,1028
1520622554937,1,1520622554853,TRAINING_START,28,0
1520622584905,1,1520622584862,TRAINING_END,28,0
1520622584946,1,1520622584863,BREAK_START,1029,1029
1520622614911,1,1520622614864,BREAK_END,1029,1029
1520622614953,1,1520622614866,TRAINING_START,29,2
1520622644918,1,1520622644875,TRAINING_END,29,2
1520622644959,1,1520622644877,TASK_END,10000,10000
1520622645000,1,1520622644877,CONNECTION_CLOSE,30000,30000
