timeReceived,version,timeIssued,type,id,label
1521057134296,1,1521057134291,TASK_START,10000,10000
1521057162348,1,1521057162346,BASELINE_START,20000,20000
1521057342394,1,1521057342349,BASELINE_END,20000,20000
1521057342435,1,1521057342350,BREAK_START,1000,1000
1521057372395,1,1521057372352,BREAK_END,1000,1000
1521057372436,1,1521057372353,TRAINING_START,0,2
1521057402408,1,1521057402365,TRAINING_END,0,2
1521057402449,1,1521057402366,BREAK_START,1001,1001
1521057432413,1,1521057432368,BREAK_END,1001,1001
1521057432455,1,1521057432370,TRAINING_START,1,0
1521057462423,1,1521057462381,TRAINING_END,1,0
1521057462464,1,1521057462382,BREAK_START,1002,1002
1521057492427,1,1521057492384,BREAK_END,1002,1002
1521057492468,1,1521057492385,TRAINING_START,2,2
1521057522440,1,1521057522396,TRAINING_END,2,2
1521057522481,1,1521057522398,BREAK_START,1003,1003
1521057552444,1,1521057552399,BREAK_END,1003,1003
1521057552486,1,1521057552401,TRAINING_START,3,0
1521057582454,1,1521057582410,TRAINING_END,3,0
1521057582495,1,1521057582413,BREAK_START,1004,1004
1521057612461,1,1521057612414,BREAK_END,1004,1004
1521057612502,1,1521057612415,TRAINING_START,4,2
1521057642469,1,1521057642426,TRAINING_END,4,2
1521057642510,1,1521057642427,BREAK_START,1005,1005
1521057672473,1,1521057672429,BREAK_END,1005,1005
1521057672514,1,1521057672430,TRAINING_START,5,2
1521057702483,1,1521057702440,TRAINING_END,5,2
1521057702524,1,1521057702441,BREAK_START,1006,1006
1521057732488,1,1521057732443,BREAK_END,1006,1006
1521057732530,1,1521057732444,TRAINING_START,6,0
1521057762498,1,1521057762455,TRAINING_END,6,0
1521057762539,1,1521057762456,BREAK_START,1007,1007
1521057792502,1,1521057792459,BREAK_END,1007,1007
1521057792543,1,1521057792459,TRAINING_START,7,0
1521057822512,1,1521057822470,TRAINING_END,7,0
1521057822553,1,1521057822471,BREAK_START,1008,1008
1521057852518,1,1521057852472,BREAK_END,1008,1008
1521057852559,1,1521057852475,TRAINING_START,8,2
1521057882531,1,1521057882486,TRAINING_END,8,2
1521057882572,1,1521057882489,BREAK_START,1009,1009
1521057912534,1,1521057912490,BREAK_END,1009,1009
1521057912576,1,1521057912491,TRAINING_START,9,2
1521057942546,1,1521057942504,TRAINING_END,9,2
1521057942587,1,1521057942505,BREAK_START,1010,1010
1521057972550,1,1521057972506,BREAK_END,1010,1010
1521057972591,1,1521057972508,TRAINING_START,10,2
1521058002561,1,1521058002517,TRAINING_END,10,2
1521058002602,1,1521058002519,BREAK_START,1011,1011
1521058032564,1,1521058032520,BREAK_END,1011,1011
1521058032605,1,1521058032522,TRAINING_START,11,0
1521058062575,1,1521058062531,TRAINING_END,11,0
1521058062615,1,1521058062534,BREAK_START,1012,1012
1521058092579,1,1521058092535,BREAK_END,1012,1012
1521058092619,1,1521058092537,TRAINING_START,12,0
1521058122591,1,1521058122548,TRAINING_END,12,0
1521058122632,1,1521058122549,BREAK_START,1013,1013
1521058152596,1,1521058152552,BREAK_END,1013,1013
1521058152638,1,1521058152553,TRAINING_START,13,2
1521058182608,1,1521058182563,TRAINING_END,13,2
1521058182650,1,1521058182565,BREAK_START,1014,1014
1521058212613,1,1521058212568,BREAK_END,1014,1014
1521058212655,1,1521058212569,TRAINING_START,14,0
1521058242622,1,1521058242580,TRAINING_END,14,0
