timeReceived,version,timeIssued,type,id,label
1506624912720,1,1506624912637,BREAK_START,1025,1025
1506624942682,1,1506624942638,BREAK_END,1025,1025
1506624942725,1,1506624942639,TRAINING_START,25,2
1506624972690,1,1506624972648,TRAINING_END,25,2
1506624972731,1,1506624972649,BREAK_START,1026,1026
1506625002693,1,1506625002650,BREAK_END,1026,1026
1506625002735,1,1506625002651,TRAINING_START,26,0
1506625032704,1,1506625032661,TRAINING_END,26,0
1506625032745,1,1506625032662,BREAK_START,1027,1027
1506625062706,1,1506625062663,BREAK_END,1027,1027
1506625062747,1,1506625062665,TRAINING_START,27,0
1506625092717,1,1506625092674,TRAINING_END,27,0
1506625092757,1,1506625092675,BREAK_START,1028,1028
1506625122721,1,1506625122676,BREAK_END,1028,1028
1506625122763,1,1506625122678,TRAINING_START,28,2
1506625152727,1,1506625152686,TRAINING_END,28,2
1506625152768,1,1506625152687,BREAK_START,1029,1029
1506625182731,1,1506625182688,BREAK_END,1029,1029
1506625182772,1,1506625182688,TRAINING_START,29,0
1506625212740,1,1506625212697,TRAINING_END,29,0
1506625212781,1,1506625212698,TASK_END,10000,10000
1506625212822,1,1506625212699,CONNECTION_CLOSE,30000,30000
