timeReceived,version,timeIssued,type,id,label
1521126606277,1,1521126606273,TASK_START,10000,10000
1521126628008,1,1521126628005,BASELINE_START,20000,20000
1521126808054,1,1521126808009,BASELINE_END,20000,20000
1521126808096,1,1521126808011,BREAK_START,1000,1000
1521126838055,1,1521126838012,BREAK_END,1000,1000
1521126838096,1,1521126838013,TRAINING_START,0,0
1521126868066,1,1521126868025,TRAINING_END,0,0
1521126868107,1,1521126868026,BREAK_START,1001,1001
1521126898070,1,1521126898027,BREAK_END,1001,1001
1521126898111,1,1521126898029,TRAINING_START,1,2
1521126928080,1,1521126928038,TRAINING_END,1,2
1521126928122,1,1521126928039,BREAK_START,1002,1002
1521126958084,1,1521126958041,BREAK_END,1002,1002
1521126958125,1,1521126958042,TRAINING_START,2,2
1521126988095,1,1521126988051,TRAINING_END,2,2
1521126988137,1,1521126988053,BREAK_START,1003,1003
1521127018098,1,1521127018054,BREAK_END,1003,1003
1521127018140,1,1521127018057,TRAINING_START,3,2
1521127048109,1,1521127048066,TRAINING_END,3,2
1521127048150,1,1521127048068,BREAK_START,1004,1004
1521127078113,1,1521127078069,BREAK_END,1004,1004
1521127078154,1,1521127078071,TRAINING_START,4,2
1521127108120,1,1521127108078,TRAINING_END,4,2
1521127108161,1,1521127108080,BREAK_START,1005,1005
1521127138124,1,1521127138081,BREAK_END,1005,1005
1521127138165,1,1521127138082,TRAINING_START,5,0
1521127168134,1,1521127168092,TRAINING_END,5,0
1521127168175,1,1521127168093,BREAK_START,1006,1006
1521127198139,1,1521127198095,BREAK_END,1006,1006
1521127198181,1,1521127198097,TRAINING_START,6,2
1521127228149,1,1521127228106,TRAINING_END,6,2
1521127228191,1,1521127228108,BREAK_START,1007,1007
1521127258153,1,1521127258110,BREAK_END,1007,1007
1521127258195,1,1521127258111,TRAINING_START,7,2
1521127288163,1,1521127288122,TRAINING_END,7,2
1521127288204,1,1521127288123,BREAK_START,1008,1008
1521127318169,1,1521127318126,BREAK_END,1008,1008
1521127318210,1,1521127318127,TRAINING_START,8,0
1521127348178,1,1521127348137,TRAINING_END,8,0
1521127348219,1,1521127348137,BREAK_START,1009,1009
1521127378182,1,1521127378138,BREAK_END,1009,1009
1521127378223,1,1521127378140,TRAINING_START,9,2
1521127408193,1,1521127408151,TRAINING_END,9,2
1521127408234,1,1521127408153,BREAK_START,1010,1010
1521127438197,1,1521127438154,BREAK_END,1010,1010
1521127438238,1,1521127438155,TRAINING_START,10,0
1521127468207,1,1521127468166,TRAINING_END,10,0
1521127468248,1,1521127468166,BREAK_START,1011,1011
1521127498212,1,1521127498167,BREAK_END,1011,1011
1521127498254,1,1521127498169,TRAINING_START,11,2
1521127528221,1,1521127528179,TRAINING_END,11,2
1521127528262,1,1521127528180,BREAK_START,1012,1012
1521127558226,1,1521127558183,BREAK_END,1012,1012
1521127558267,1,1521127558184,TRAINING_START,12,2
1521127588240,1,1521127588198,TRAINING_END,12,2
1521127588281,1,1521127588199,BREAK_START,1013,1013
1521127618244,1,1521127618200,BREAK_END,1013,1013
1521127618285,1,1521127618202,TRAINING_START,13,2
1521127648254,1,1521127648213,TRAINING_END,13,2
1521127648295,1,1521127648213,BREAK_START,1014,1014
1521127678255,1,1521127678214,BREAK_END,1014,1014
1521127678296,1,1521127678215,TRAINING_START,14,0
1521127708267,1,1521127708223,TRAINING_END,14,0
1521127708308,1,1521127708225,BREAK_START,1015,1015
1521127738270,1,1521127738226,BREAK_END,1015,1015
1521127738312,1,1521127738227,TRAINING_START,15,0
1521127768279,1,1521127768238,TRAINING_END,15,0
1521127768320,1,1521127768239,BREAK_START,1016,1016
1521127798285,1,1521127798241,BREAK_END,1016,1016
1521127798327,1,1521127798243,TRAINING_START,16,2
1521127828296,1,1521127828252,TRAINING_END,16,2
1521127828337,1,1521127828254,BREAK_START,1017,1017
1521127858300,1,1521127858256,BREAK_END,1017,1017
1521127858342,1,1521127858257,TRAINING_START,17,2
1521127888313,1,1521127888269,TRAINING_END,17,2
1521127888354,1,1521127888272,BREAK_START,1018,1018
1521127918315,1,1521127918273,BREAK_END,1018,1018
1521127918356,1,1521127918274,TRAINING_START,18,0
1521127948325,1,1521127948284,TRAINING_END,18,0
1521127948366,1,1521127948284,BREAK_START,1019,1019
1521127978332,1,1521127978287,BREAK_END,1019,1019
1521127978375,1,1521127978288,TRAINING_START,19,2
1521128008342,1,1521128008299,TRAINING_END,19,2
1521128008384,1,1521128008301,BREAK_START,1020,1020
1521128038346,1,1521128038302,BREAK_END,1020,1020
1521128038388,1,1521128038304,TRAINING_START,20,2
1521128068354,1,1521128068314,TRAINING_END,20,2
1521128068395,1,1521128068314,BREAK_START,1021,1021
1521128098357,1,1521128098315,BREAK_END,1021,1021
1521128098398,1,1521128098316,TRAINING_START,21,0
1521128128369,1,1521128128327,TRAINING_END,21,0
1521128128410,1,1521128128328,BREAK_START,1022,1022
1521128158373,1,1521128158329,BREAK_END,1022,1022
