timeReceived,version,timeIssued,type,id,label
1505241430459,1,1505241430375,BREAK_START,1018,1018
1505241460428,1,1505241460382,BREAK_END,1018,1018
1505241460470,1,1505241460385,TRAINING_START,18,0
1505241490438,1,1505241490394,TRAINING_END,18,0
1505241490479,1,1505241490395,BREAK_START,1019,1019
1505241520439,1,1505241520396,BREAK_END,1019,1019
1505241520480,1,1505241520397,TRAINING_START,19,2
1505241550450,1,1505241550405,TRAINING_END,19,2
1505241550491,1,1505241550407,BREAK_START,1020,1020
1505241580452,1,1505241580408,BREAK_END,1020,1020
1505241580493,1,1505241580409,TRAINING_START,20,0
1505241610459,1,1505241610417,TRAINING_END,20,0
1505241610501,1,1505241610418,BREAK_START,1021,1021
1505241640464,1,1505241640419,BREAK_END,1021,1021
1505241640505,1,1505241640421,TRAINING_START,21,2
1505241670477,1,1505241670431,TRAINING_END,21,2
1505241670518,1,1505241670434,BREAK_START,1022,1022
1505241700479,1,1505241700436,BREAK_END,1022,1022
1505241700521,1,1505241700437,TRAINING_START,22,2
1505241730489,1,1505241730445,TRAINING_END,22,2
1505241730530,1,1505241730447,BREAK_START,1023,1023
1505241760493,1,1505241760448,BREAK_END,1023,1023
1505241760534,1,1505241760449,TRAINING_START,23,2
1505241790503,1,1505241790459,TRAINING_END,23,2
1505241790544,1,1505241790460,BREAK_START,1024,1024
1505241820505,1,1505241820461,BREAK_END,1024,1024
1505241820546,1,1505241820462,TRAINING_START,24,0
1505241850515,1,1505241850471,TRAINING_END,24,0
1505241850556,1,1505241850473,BREAK_START,1025,1025
1505241880518,1,1505241880474,BREAK_END,1025,1025
1505241880559,1,1505241880475,TRAINING_START,25,0
1505241910528,1,1505241910484,TRAINING_END,25,0
1505241910569,1,1505241910485,BREAK_START,1026,1026
1505241940532,1,1505241940487,BREAK_END,1026,1026
1505241940574,1,1505241940489,TRAINING_START,26,2
1505241970541,1,1505241970498,TRAINING_END,26,2
1505241970581,1,1505241970499,BREAK_START,1027,1027
1505242000544,1,1505242000500,BREAK_END,1027,1027
1505242000586,1,1505242000502,TRAINING_START,27,0
1505242030553,1,1505242030510,TRAINING_END,27,0
1505242030594,1,1505242030511,BREAK_START,1028,1028
1505242060557,1,1505242060512,BREAK_END,1028,1028
1505242060598,1,1505242060514,TRAINING_START,28,0
1505242090566,1,1505242090522,TRAINING_END,28,0
1505242090607,1,1505242090524,BREAK_START,1029,1029
1505242120570,1,1505242120525,BREAK_END,1029,1029
1505242120611,1,1505242120527,TRAINING_START,29,2
1505242150581,1,1505242150536,TRAINING_END,29,2
1505242150622,1,1505242150538,TASK_END,10000,10000
1505242150663,1,1505242150540,CONNECTION_CLOSE,30000,30000
