timeReceived,version,timeIssued,type,id,label
1519143191967,1,1519143191885,BREAK_START,1021,1021
1519143221929,1,1519143221885,BREAK_END,1021,1021
1519143221970,1,1519143221887,TRAINING_START,21,0
1519143251940,1,1519143251896,TRAINING_END,21,0
1519143251982,1,1519143251898,BREAK_START,1022,1022
1519143281946,1,1519143281902,BREAK_END,1022,1022
1519143281988,1,1519143281903,TRAINING_START,22,0
1519143311955,1,1519143311912,TRAINING_END,22,0
1519143311996,1,1519143311913,BREAK_START,1023,1023
1519143341960,1,1519143341915,BREAK_END,1023,1023
1519143342002,1,1519143341916,TRAINING_START,23,2
1519143371969,1,1519143371926,TRAINING_END,23,2
1519143372010,1,1519143371928,BREAK_START,1024,1024
1519143401974,1,1519143401929,BREAK_END,1024,1024
1519143402016,1,1519143401931,TRAINING_START,24,0
1519143431983,1,1519143431940,TRAINING_END,24,0
1519143432024,1,1519143431941,BREAK_START,1025,1025
1519143461985,1,1519143461942,BREAK_END,1025,1025
1519143462026,1,1519143461943,TRAINING_START,25,0
1519143491996,1,1519143491952,TRAINING_END,25,0
1519143492038,1,1519143491954,BREAK_START,1026,1026
1519143522000,1,1519143521955,BREAK_END,1026,1026
1519143522042,1,1519143521957,TRAINING_START,26,0
1519143552009,1,1519143551965,TRAINING_END,26,0
1519143552050,1,1519143551967,BREAK_START,1027,1027
1519143582013,1,1519143581969,BREAK_END,1027,1027
1519143582054,1,1519143581970,TRAINING_START,27,0
1519143612022,1,1519143611978,TRAINING_END,27,0
1519143612063,1,1519143611980,BREAK_START,1028,1028
1519143642023,1,1519143641980,BREAK_END,1028,1028
1519143642064,1,1519143641981,TRAINING_START,28,2
1519143672034,1,1519143671990,TRAINING_END,28,2
1519143672075,1,1519143671992,BREAK_START,1029,1029
1519143702039,1,1519143701993,BREAK_END,1029,1029
1519143702080,1,1519143701995,TRAINING_START,29,0
1519143732047,1,1519143732004,TRAINING_END,29,0
1519143732088,1,1519143732005,TASK_END,10000,10000
1519143732129,1,1519143732006,CONNECTION_CLOSE,30000,30000
