timeReceived,version,timeIssued,type,id,label
1506018679900,1,1506018679896,TASK_START,10000,10000
1506018711094,1,1506018711050,BASELINE_START,20000,20000
1506018891099,1,1506018891054,BASELINE_END,20000,20000
1506018891141,1,1506018891057,BREAK_START,1000,1000
1506018921103,1,1506018921059,BREAK_END,1000,1000
1506018921144,1,1506018921061,TRAINING_START,0,0
1506018951114,1,1506018951072,TRAINING_END,0,0
1506018951155,1,1506018951073,BREAK_START,1001,1001
1506018981119,1,1506018981074,BREAK_END,1001,1001
1506018981160,1,1506018981075,TRAINING_START,1,2
1506019011127,1,1506019011084,TRAINING_END,1,2
1506019011168,1,1506019011085,BREAK_START,1002,1002
1506019041130,1,1506019041086,BREAK_END,1002,1002
1506019041172,1,1506019041087,TRAINING_START,2,0
1506019071139,1,1506019071096,TRAINING_END,2,0
1506019071180,1,1506019071097,BREAK_START,1003,1003
1506019101142,1,1506019101098,BREAK_END,1003,1003
1506019101184,1,1506019101099,TRAINING_START,3,0
1506019131150,1,1506019131108,TRAINING_END,3,0
1506019131191,1,1506019131109,BREAK_START,1004,1004
1506019161151,1,1506019161110,BREAK_END,1004,1004
1506019161192,1,1506019161110,TRAINING_START,4,0
1506019191164,1,1506019191120,TRAINING_END,4,0
1506019191206,1,1506019191122,BREAK_START,1005,1005
1506019221168,1,1506019221123,BREAK_END,1005,1005
1506019221210,1,1506019221124,TRAINING_START,5,2
1506019251177,1,1506019251133,TRAINING_END,5,2
1506019251218,1,1506019251134,BREAK_START,1006,1006
1506019281180,1,1506019281136,BREAK_END,1006,1006
1506019281221,1,1506019281137,TRAINING_START,6,0
1506019311188,1,1506019311146,TRAINING_END,6,0
1506019311229,1,1506019311146,BREAK_START,1007,1007
1506019341190,1,1506019341147,BREAK_END,1007,1007
1506019341231,1,1506019341148,TRAINING_START,7,0
1506019371200,1,1506019371157,TRAINING_END,7,0
1506019371241,1,1506019371158,BREAK_START,1008,1008
1506019401204,1,1506019401159,BREAK_END,1008,1008
1506019401246,1,1506019401161,TRAINING_START,8,2
1506019431214,1,1506019431171,TRAINING_END,8,2
1506019431255,1,1506019431172,BREAK_START,1009,1009
1506019461218,1,1506019461174,BREAK_END,1009,1009
1506019461260,1,1506019461175,TRAINING_START,9,2
1506019491228,1,1506019491184,TRAINING_END,9,2
1506019491270,1,1506019491186,BREAK_START,1010,1010
1506019521232,1,1506019521187,BREAK_END,1010,1010
1506019521274,1,1506019521189,TRAINING_START,10,2
1506019551241,1,1506019551198,TRAINING_END,10,2
1506019551282,1,1506019551199,BREAK_START,1011,1011
1506019581243,1,1506019581200,BREAK_END,1011,1011
1506019581284,1,1506019581201,TRAINING_START,11,2
1506019611253,1,1506019611210,TRAINING_END,11,2
1506019611294,1,1506019611212,BREAK_START,1012,1012
1506019641258,1,1506019641213,BREAK_END,1012,1012
1506019641300,1,1506019641215,TRAINING_START,12,0
1506019671266,1,1506019671224,TRAINING_END,12,0
1506019671307,1,1506019671225,BREAK_START,1013,1013
1506019701271,1,1506019701226,BREAK_END,1013,1013
1506019701312,1,1506019701228,TRAINING_START,13,2
1506019731280,1,1506019731237,TRAINING_END,13,2
1506019731321,1,1506019731238,BREAK_START,1014,1014
1506019761284,1,1506019761240,BREAK_END,1014,1014
1506019761327,1,1506019761241,TRAINING_START,14,2
1506019791293,1,1506019791251,TRAINING_END,14,2
1506019791334,1,1506019791252,BREAK_START,1015,1015
1506019821298,1,1506019821253,BREAK_END,1015,1015
1506019821339,1,1506019821254,TRAINING_START,15,0
1506019851308,1,1506019851264,TRAINING_END,15,0
1506019851349,1,1506019851265,BREAK_START,1016,1016
1506019881310,1,1506019881266,BREAK_END,1016,1016
1506019881351,1,1506019881268,TRAINING_START,16,2
1506019911320,1,1506019911277,TRAINING_END,16,2
1506019911361,1,1506019911278,BREAK_START,1017,1017
1506019941323,1,1506019941279,BREAK_END,1017,1017
1506019941364,1,1506019941280,TRAINING_START,17,2
1506019971331,1,1506019971290,TRAINING_END,17,2
1506019971372,1,1506019971291,BREAK_START,1018,1018
1506020001339,1,1506020001294,BREAK_END,1018,1018
1506020001381,1,1506020001295,TRAINING_START,18,0
1506020031348,1,1506020031305,TRAINING_END,18,0
1506020031389,1,1506020031306,BREAK_START,1019,1019
1506020061351,1,1506020061307,BREAK_END,1019,1019
1506020061392,1,1506020061309,TRAINING_START,19,0
1506020091360,1,1506020091318,TRAINING_END,19,0
1506020091401,1,1506020091319,BREAK_START,1020,1020
1506020121363,1,1506020121319,BREAK_END,1020,1020
1506020121404,1,1506020121321,TRAINING_START,20,2
1506020151376,1,1506020151330,TRAINING_END,20,2
1506020151418,1,1506020151332,BREAK_START,1021,1021
1506020181379,1,1506020181334,BREAK_END,1021,1021
1506020181420,1,1506020181336,TRAINING_START,21,2
1506020211389,1,1506020211346,TRAINING_END,21,2
1506020211431,1,1506020211347,BREAK_START,1022,1022
1506020241395,1,1506020241351,BREAK_END,1022,1022
1506020241437,1,1506020241352,TRAINING_START,22,2
1506020271405,1,1506020271361,TRAINING_END,22,2
1506020271446,1,1506020271362,BREAK_START,1023,1023
1506020301406,1,1506020301363,BREAK_END,1023,1023
1506020301447,1,1506020301364,TRAINING_START,23,0
1506020331416,1,1506020331372,TRAINING_END,23,0
1506020331457,1,1506020331373,BREAK_START,1024,1024
1506020361417,1,1506020361374,BREAK_END,1024,1024
1506020361458,1,1506020361375,TRAINING_START,24,0
1506020391428,1,1506020391384,TRAINING_END,24,0
1506020391469,1,1506020391386,BREAK_START,1025,1025
1506020421430,1,1506020421387,BREAK_END,1025,1025
1506020421471,1,1506020421388,TRAINING_START,25,2
1506020451441,1,1506020451396,TRAINING_END,25,2
1506020451482,1,1506020451398,BREAK_START,1026,1026
1506020481445,1,1506020481399,BREAK_END,1026,1026
1506020481486,1,1506020481401,TRAINING_START,26,2
1506020511454,1,1506020511411,TRAINING_END,26,2
1506020511495,1,1506020511412,BREAK_START,1027,1027
