timeReceived,version,timeIssued,type,id,label
1506097763414,1,1506097763409,TASK_START,10000,10000
1506097786434,1,1506097786389,BASELINE_START,20000,20000
1506097966437,1,1506097966393,BASELINE_END,20000,20000
1506097966478,1,1506097966395,BREAK_START,1000,1000
1506097996442,1,1506097996397,BREAK_END,1000,1000
1506097996483,1,1506097996398,TRAINING_START,0,0
1506098026451,1,1506098026409,TRAINING_END,0,0
1506098026492,1,1506098026410,BREAK_START,1001,1001
1506098056452,1,1506098056411,BREAK_END,1001,1001
1506098056493,1,1506098056411,TRAINING_START,1,0
1506098086462,1,1506098086420,TRAINING_END,1,0
1506098086503,1,1506098086421,BREAK_START,1002,1002
1506098116466,1,1506098116422,BREAK_END,1002,1002
1506098116507,1,1506098116424,TRAINING_START,2,2
1506098146474,1,1506098146432,TRAINING_END,2,2
1506098146515,1,1506098146433,BREAK_START,1003,1003
1506098176478,1,1506098176434,BREAK_END,1003,1003
1506098176519,1,1506098176436,TRAINING_START,3,2
1506098206487,1,1506098206445,TRAINING_END,3,2
1506098206528,1,1506098206446,BREAK_START,1004,1004
1506098236488,1,1506098236447,BREAK_END,1004,1004
1506098236529,1,1506098236448,TRAINING_START,4,0
1506098266499,1,1506098266457,TRAINING_END,4,0
1506098266540,1,1506098266458,BREAK_START,1005,1005
1506098296501,1,1506098296459,BREAK_END,1005,1005
1506098296542,1,1506098296460,TRAINING_START,5,0
1506098326511,1,1506098326468,TRAINING_END,5,0
1506098326552,1,1506098326470,BREAK_START,1006,1006
1506098356515,1,1506098356471,BREAK_END,1006,1006
1506098356557,1,1506098356473,TRAINING_START,6,2
1506098386527,1,1506098386482,TRAINING_END,6,2
1506098386568,1,1506098386484,BREAK_START,1007,1007
1506098416528,1,1506098416485,BREAK_END,1007,1007
1506098416569,1,1506098416486,TRAINING_START,7,2
1506098446538,1,1506098446495,TRAINING_END,7,2
1506098446580,1,1506098446496,BREAK_START,1008,1008
1506098476542,1,1506098476497,BREAK_END,1008,1008
1506098476584,1,1506098476499,TRAINING_START,8,0
1506098506551,1,1506098506509,TRAINING_END,8,0
1506098506593,1,1506098506510,BREAK_START,1009,1009
1506098536553,1,1506098536511,BREAK_END,1009,1009
1506098536594,1,1506098536512,TRAINING_START,9,0
1506098566564,1,1506098566520,TRAINING_END,9,0
1506098566605,1,1506098566522,BREAK_START,1010,1010
1506098596565,1,1506098596523,BREAK_END,1010,1010
1506098596606,1,1506098596524,TRAINING_START,10,0
1506098626574,1,1506098626532,TRAINING_END,10,0
1506098626615,1,1506098626533,BREAK_START,1011,1011
1506098656576,1,1506098656534,BREAK_END,1011,1011
1506098656617,1,1506098656535,TRAINING_START,11,0
1506098686586,1,1506098686544,TRAINING_END,11,0
1506098686627,1,1506098686545,BREAK_START,1012,1012
1506098716588,1,1506098716546,BREAK_END,1012,1012
1506098716629,1,1506098716547,TRAINING_START,12,2
1506098746602,1,1506098746555,TRAINING_END,12,2
1506098746644,1,1506098746559,BREAK_START,1013,1013
1506098776605,1,1506098776561,BREAK_END,1013,1013
1506098776647,1,1506098776563,TRAINING_START,13,0
1506098806614,1,1506098806572,TRAINING_END,13,0
1506098806655,1,1506098806573,BREAK_START,1014,1014
1506098836616,1,1506098836574,BREAK_END,1014,1014
1506098836658,1,1506098836575,TRAINING_START,14,0
1506098866626,1,1506098866584,TRAINING_END,14,0
1506098866667,1,1506098866585,BREAK_START,1015,1015
1506098896629,1,1506098896586,BREAK_END,1015,1015
1506098896670,1,1506098896587,TRAINING_START,15,2
1506098926638,1,1506098926595,TRAINING_END,15,2
1506098926679,1,1506098926597,BREAK_START,1016,1016
1506098956639,1,1506098956598,BREAK_END,1016,1016
1506098956680,1,1506098956598,TRAINING_START,16,2
1506098986649,1,1506098986607,TRAINING_END,16,2
1506098986690,1,1506098986608,BREAK_START,1017,1017
1506099016653,1,1506099016609,BREAK_END,1017,1017
1506099016695,1,1506099016611,TRAINING_START,17,2
1506099046662,1,1506099046619,TRAINING_END,17,2
1506099046704,1,1506099046621,BREAK_START,1018,1018
1506099076672,1,1506099076628,BREAK_END,1018,1018
1506099076714,1,1506099076630,TRAINING_START,18,2
1506099106681,1,1506099106639,TRAINING_END,18,2
1506099106722,1,1506099106640,BREAK_START,1019,1019
1506099136685,1,1506099136641,BREAK_END,1019,1019
1506099136726,1,1506099136642,TRAINING_START,19,0
1506099166694,1,1506099166651,TRAINING_END,19,0
1506099166737,1,1506099166653,BREAK_START,1020,1020
1506099196699,1,1506099196654,BREAK_END,1020,1020
1506099196741,1,1506099196656,TRAINING_START,20,0
1506099226709,1,1506099226666,TRAINING_END,20,0
1506099226750,1,1506099226668,BREAK_START,1021,1021
1506099256713,1,1506099256669,BREAK_END,1021,1021
1506099256754,1,1506099256671,TRAINING_START,21,2
1506099286724,1,1506099286681,TRAINING_END,21,2
1506099286765,1,1506099286683,BREAK_START,1022,1022
1506099316729,1,1506099316684,BREAK_END,1022,1022
1506099316770,1,1506099316685,TRAINING_START,22,2
1506099346736,1,1506099346694,TRAINING_END,22,2
1506099346777,1,1506099346695,BREAK_START,1023,1023
1506099376741,1,1506099376696,BREAK_END,1023,1023
1506099376782,1,1506099376698,TRAINING_START,23,2
1506099406748,1,1506099406707,TRAINING_END,23,2
1506099406789,1,1506099406708,BREAK_START,1024,1024
1506099436753,1,1506099436709,BREAK_END,1024,1024
1506099436794,1,1506099436710,TRAINING_START,24,2
1506099466762,1,1506099466720,TRAINING_END,24,2
1506099466803,1,1506099466721,BREAK_START,1025,1025
1506099496768,1,1506099496722,BREAK_END,1025,1025
1506099496809,1,1506099496724,TRAINING_START,25,2
1506099526776,1,1506099526732,TRAINING_END,25,2
1506099526817,1,1506099526734,BREAK_START,1026,1026
1506099556780,1,1506099556735,BREAK_END,1026,1026
1506099556822,1,1506099556736,TRAINING_START,26,0
1506099586791,1,1506099586748,TRAINING_END,26,0
1506099586833,1,1506099586749,BREAK_START,1027,1027
1506099616794,1,1506099616751,BREAK_END,1027,1027
1506099616835,1,1506099616752,TRAINING_START,27,0
1506099646805,1,1506099646760,TRAINING_END,27,0
1506099646845,1,1506099646762,BREAK_START,1028,1028
1506099676806,1,1506099676763,BREAK_END,1028,1028
1506099676846,1,1506099676764,TRAINING_START,28,0
1506099706814,1,1506099706772,TRAINING_END,28,0
1506099706855,1,1506099706773,BREAK_START,1029,1029
1506099736818,1,1506099736774,BREAK_END,1029,1029
1506099736859,1,1506099736775,TRAINING_START,29,2
1506099766826,1,1506099766784,TRAINING_END,29,2
1506099766867,1,1506099766786,TASK_END,10000,10000
1506099766908,1,1506099766786,CONNECTION_CLOSE,30000,30000
