timeReceived,version,timeIssued,type,id,label
1520352696588,1,1520352696504,TRAINING_START,9,0
1520352726556,1,1520352726514,TRAINING_END,9,0
1520352726597,1,1520352726515,BREAK_START,1010,1010
1520352756563,1,1520352756518,BREAK_END,1010,1010
1520352756605,1,1520352756519,TRAINING_START,10,0
1520352786573,1,1520352786529,TRAINING_END,10,0
1520352786614,1,1520352786531,BREAK_START,1011,1011
1520352816576,1,1520352816532,BREAK_END,1011,1011
1520352816618,1,1520352816533,TRAINING_START,11,0
1520352846585,1,1520352846543,TRAINING_END,11,0
1520352846626,1,1520352846545,BREAK_START,1012,1012
1520352876589,1,1520352876545,BREAK_END,1012,1012
1520352876631,1,1520352876547,TRAINING_START,12,0
1520352906599,1,1520352906556,TRAINING_END,12,0
1520352906640,1,1520352906557,BREAK_START,1013,1013
1520352936602,1,1520352936559,BREAK_END,1013,1013
1520352936644,1,1520352936561,TRAINING_START,13,2
1520352966613,1,1520352966570,TRAINING_END,13,2
1520352966654,1,1520352966571,BREAK_START,1014,1014
1520352996617,1,1520352996573,BREAK_END,1014,1014
1520352996658,1,1520352996574,TRAINING_START,14,0
1520353026626,1,1520353026584,TRAINING_END,14,0
1520353026667,1,1520353026584,BREAK_START,1015,1015
1520353056630,1,1520353056587,BREAK_END,1015,1015
1520353056672,1,1520353056588,TRAINING_START,15,0
1520353086643,1,1520353086598,TRAINING_END,15,0
1520353086684,1,1520353086599,BREAK_START,1016,1016
1520353116646,1,1520353116602,BREAK_END,1016,1016
1520353116687,1,1520353116603,TRAINING_START,16,2
1520353146659,1,1520353146615,TRAINING_END,16,2
1520353146700,1,1520353146617,BREAK_START,1017,1017
1520353176659,1,1520353176617,BREAK_END,1017,1017
1520353176700,1,1520353176618,TRAINING_START,17,2
1520353206672,1,1520353206626,TRAINING_END,17,2
1520353206713,1,1520353206630,BREAK_START,1018,1018
1520353236677,1,1520353236632,BREAK_END,1018,1018
1520353236719,1,1520353236633,TRAINING_START,18,2
1520353266685,1,1520353266644,TRAINING_END,18,2
1520353266726,1,1520353266644,BREAK_START,1019,1019
1520353296690,1,1520353296645,BREAK_END,1019,1019
1520353296732,1,1520353296647,TRAINING_START,19,0
1520353326703,1,1520353326661,TRAINING_END,19,0
1520353326744,1,1520353326661,BREAK_START,1020,1020
1520353356706,1,1520353356663,BREAK_END,1020,1020
1520353356747,1,1520353356665,TRAINING_START,20,2
1520353386717,1,1520353386674,TRAINING_END,20,2
1520353386758,1,1520353386676,BREAK_START,1021,1021
1520353416722,1,1520353416678,BREAK_END,1021,1021
1520353416764,1,1520353416679,TRAINING_START,21,2
1520353446736,1,1520353446692,TRAINING_END,21,2
1520353446777,1,1520353446694,BREAK_START,1022,1022
1520353476738,1,1520353476695,BREAK_END,1022,1022
1520353476779,1,1520353476696,TRAINING_START,22,2
1520353506749,1,1520353506705,TRAINING_END,22,2
1520353506791,1,1520353506706,BREAK_START,1023,1023
1520353536752,1,1520353536708,BREAK_END,1023,1023
1520353536794,1,1520353536710,TRAINING_START,23,2
1520353566763,1,1520353566719,TRAINING_END,23,2
1520353566804,1,1520353566722,BREAK_START,1024,1024
1520353596768,1,1520353596723,BREAK_END,1024,1024
1520353596810,1,1520353596724,TRAINING_START,24,2
1520353626778,1,1520353626735,TRAINING_END,24,2
1520353626819,1,1520353626737,BREAK_START,1025,1025
1520353656783,1,1520353656738,BREAK_END,1025,1025
1520353656825,1,1520353656739,TRAINING_START,25,0
1520353686795,1,1520353686750,TRAINING_END,25,0
1520353686836,1,1520353686751,BREAK_START,1026,1026
1520353716798,1,1520353716754,BREAK_END,1026,1026
1520353716839,1,1520353716755,TRAINING_START,26,0
1520353746809,1,1520353746766,TRAINING_END,26,0
1520353746850,1,1520353746767,BREAK_START,1027,1027
1520353776813,1,1520353776769,BREAK_END,1027,1027
1520353776854,1,1520353776770,TRAINING_START,27,0
1520353806825,1,1520353806781,TRAINING_END,27,0
1520353806866,1,1520353806783,BREAK_START,1028,1028
1520353836828,1,1520353836784,BREAK_END,1028,1028
1520353836869,1,1520353836786,TRAINING_START,28,0
1520353866839,1,1520353866796,TRAINING_END,28,0
1520353866880,1,1520353866798,BREAK_START,1029,1029
1520353896843,1,1520353896799,BREAK_END,1029,1029
1520353896884,1,1520353896801,TRAINING_START,29,2
1520353926853,1,1520353926811,TRAINING_END,29,2
1520353926894,1,1520353926812,TASK_END,10000,10000
1520353926935,1,1520353926813,CONNECTION_CLOSE,30000,30000
