timeReceived,version,timeIssued,type,id,label
1505067434080,1,1505067433997,TRAINING_START,26,0
1505067464051,1,1505067464007,TRAINING_END,26,0
1505067464092,1,1505067464008,BREAK_START,1027,1027
1505067494055,1,1505067494010,BREAK_END,1027,1027
1505067494097,1,1505067494011,TRAINING_START,27,2
1505067524063,1,1505067524020,TRAINING_END,27,2
1505067524104,1,1505067524021,BREAK_START,1028,1028
1505067554067,1,1505067554022,BREAK_END,1028,1028
1505067554109,1,1505067554024,TRAINING_START,28,0
1505067584077,1,1505067584033,TRAINING_END,28,0
1505067584118,1,1505067584034,BREAK_START,1029,1029
1505067614080,1,1505067614036,BREAK_END,1029,1029
1505067614121,1,1505067614037,TRAINING_START,29,0
1505067644088,1,1505067644046,TRAINING_END,29,0
1505067644129,1,1505067644047,TASK_END,10000,10000
1505067644170,1,1505067644048,CONNECTION_CLOSE,30000,30000
